site_no,RBI,RBIrank,STANAME,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,CLASS,AGGECOREGION,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,FLOWYRS_1990_2009,wy00_09
11528700,0.205092454,297,SF TRINITY R BL HYAMPOM CA,1980.1,18,40.649863,-123.494205,CA,Ref,WestMnts,146.99,119.32,10.78,12,17.97,1.702,21.7,3.69,1.036,4.4,635.2,28.6,0.57,20,10
11532500,0.311108025,519,SMITH R NR CRESCENT CITY CA,1578,18,41.791503,-124.076189,CA,Ref,WestMnts,282.64,212.29,10.97,11.7,17.12,1.265,18,4.9,1.058,6.8,616.4,8,0.499,20,10
12010000,0.284521317,456,"NASELLE RIVER NEAR NASELLE, WA",142.2,17,46.373994,-123.743482,WA,Ref,WestMnts,305.18,284.43,9.26,10.1,14.61,0.606,15,4.46,0.323,5.3,559.6,15.2,0.42,20,10
12013500,0.264921915,415,"WILLAPA RIVER NEAR WILLAPA, WA",337.7,17,46.650934,-123.652658,WA,Ref,WestMnts,262.24,211.7,9.83,10.6,15.02,0.609,15.2,4.6,0.438,5.2,580.4,15.3,0.419,20,10
12020000,0.324438173,557,"CHEHALIS RIVER NEAR DOTY, WA",294.2,17,46.617324,-123.277644,WA,Ref,WestMnts,211.79,143.13,9.7,10.4,14.62,1.068,16.2,4.16,0.346,4.8,586.7,21.1,0.401,20,10
12025000,0.263448551,413,"NEWAUKUM RIVER NEAR CHEHALIS, WA",404.9,17,46.620104,-122.945126,WA,Ref,WestMnts,151.69,115.13,10.04,10.7,15.42,1.079,16.4,4.25,0.624,5.1,603,15.6,0.33,20,10
12025700,0.261796675,407,"SKOOKUMCHUCK RIVER NEAR VAIL, WA",103.3,17,46.772603,-122.594009,WA,Ref,WestMnts,151.4,121.63,8.97,9.6,13.73,1.043,15.6,3.35,0.434,4.4,566.2,26.9,0.32,20,10
12035000,0.245600971,369,"SATSOP RIVER NEAR SATSOP, WA",769.9,17,47.000651,-123.494884,WA,Ref,WestMnts,305.17,189.27,9.67,10.8,15.04,1.225,16.4,4.81,0.32,5.2,585.8,15,0.432,20,10
12040500,0.345214759,614,"QUEETS RIVER NEAR CLEARWATER, WA",1153.4,17,47.537859,-124.315746,WA,Ref,WestMnts,363.51,275.41,8.91,9.8,13.36,1.769,14.1,4.28,1.108,5.2,556.9,19,0.403,20,10
12041200,0.262764168,409,"HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA",655.8,17,47.806747,-124.251033,WA,Ref,WestMnts,403.18,303.82,7.87,9.8,11.91,2.63,14.5,3.26,1.918,5.2,530.8,29.5,0.415,20,10
12043000,0.353062164,626,"CALAWAH RIVER NEAR FORKS, WA",337.2,17,47.960077,-124.392987,WA,Ref,WestMnts,321.8,289.71,9.37,9.9,13.66,1.098,14.6,4.4,0.545,5.1,575.9,19.8,0.401,20,10
12043300,0.376195443,663,"HOKO RIVER NEAR SEKIU, WA",135.2,17,48.241464,-124.383833,WA,Ref,WestMnts,286.35,233.57,9.7,9.3,14.43,0.288,13.9,4.96,0.236,5.3,579.3,15.7,0.393,14,10
12048000,0.156887219,221,"DUNGENESS RIVER NEAR SEQUIM, WA",405,17,48.014258,-123.132677,WA,Ref,WestMnts,178.39,76.46,5.25,9.6,9.56,2.621,14,1.17,2.08,5.9,459.1,50.9,0.418,20,10
12054000,0.25972194,403,"DUCKABUSH RIVER NEAR BRINNON, WA",171.7,17,47.683981,-123.011551,WA,Ref,WestMnts,248.25,160.06,5.4,8.6,10.1,2.272,15.9,2.07,1.853,5.5,452.7,39.9,0.421,20,10
12056500,0.281624852,450,"NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA",147,17,47.514257,-123.329887,WA,Ref,WestMnts,317.28,258.92,6.22,6.8,10.58,1.901,15.1,2.64,1.597,4.2,473.9,36.3,0.437,20,10
12060500,0.295025482,484,"SOUTH FORK SKOKOMISH RIVER NEAR UNION, WA",198.3,17,47.340369,-123.280159,WA,Ref,WestMnts,346.69,226.53,8.19,10.1,13,1.795,15.8,4.3,1.009,5,538.1,24.3,0.459,14,10
12073500,0.211791395,307,"HUGE CREEK NEAR WAUNA, WA",15.7,17,47.389262,-122.699024,WA,Ref,WestMnts,138.19,135.34,10.64,10.7,15.33,0.114,15.7,6.1,0.088,6.4,624.5,10.9,0.423,20,10
12079000,0.254113845,391,"DESCHUTES RIVER NEAR RAINIER, WA",224.1,17,46.852045,-122.668735,WA,Ref,WestMnts,133.94,123.06,9.51,10.3,14.67,1.255,15.5,3.92,0.856,5.1,586.4,21.3,0.338,19,10
12082500,0.163872572,228,"NISQUALLY RIVER NEAR NATIONAL, WA",350,17,46.752608,-122.083719,WA,Ref,WestMnts,235.97,194.22,5.22,8.8,10.45,3.09,13.8,0.75,2.62,3.5,460.4,48.6,0.388,20,10
12091100,0.184569804,263,"FLETT CREEK AT TACOMA, WA",34.7,17,47.189543,-122.520125,WA,Non-ref,WestMnts,104.3,104.73,10.81,10.8,15.48,0.185,15.4,5.96,0.125,5.9,630.2,9.2,0.365,13,10
12092000,0.19891063,288,"PUYALLUP RIVER NEAR ELECTRON, WA",240.9,17,46.903716,-122.035109,WA,Ref,WestMnts,225.81,174.56,4.16,7.6,9.21,3.55,13.6,-0.21,3.165,2.9,428.6,56.5,0.333,20,10
12094000,0.220150253,320,"CARBON RIVER NEAR FAIRFAX, WA",205.2,17,47.027881,-122.032611,WA,Ref,WestMnts,209.45,162.12,4.87,8.5,9.8,2.756,14.3,0.53,2.433,4,444.8,49.5,0.283,18,10
12095000,0.239359049,359,"SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA",205.8,17,47.139546,-122.092614,WA,Ref,WestMnts,171.66,119.37,8.13,10.2,12.5,2.037,15.6,3.2,1.369,5.4,538.4,30.3,0.268,20,10
12097500,0.116075996,151,"GREENWATER RIVER AT GREENWATER, WA",190.2,17,47.153441,-121.635654,WA,Ref,WestMnts,164.67,137.51,4.51,6.8,9.65,1.654,13.4,0.19,1.04,2.3,439.2,51.5,0.402,16,10
12108500,0.187895149,268,"NEWAUKUM CREEK NEAR BLACK DIAMOND, WA",71.1,17,47.275656,-122.059559,WA,Ref,WestMnts,137.65,115.35,9.94,10.2,14.9,0.876,15.9,4.77,0.46,5.8,600.4,14.4,0.282,20,10
12114500,0.178223267,254,"CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA",66.6,17,47.342054,-121.548986,WA,Ref,WestMnts,273.19,258.75,4.45,5.2,10.02,1.428,13.6,1.15,0.491,2.2,443,55,0.39,20,10
12115000,0.191820204,274,"CEDAR RIVER NEAR CEDAR FALLS, WA",102.8,17,47.370107,-121.625101,WA,Ref,WestMnts,269.79,254.08,4.92,7,10.4,1.499,13.1,1.4,0.597,2.9,454.2,53.4,0.384,20,10
12115500,0.27658263,443,"REX RIVER NEAR CEDAR FALLS, WA",34.7,17,47.350662,-121.663158,WA,Ref,WestMnts,268.44,241.28,6.33,6.8,10.33,1.045,12.7,1.79,0.443,2.9,488.5,46.9,0.369,20,10
12117000,0.158184934,222,"TAYLOR CREEK NEAR SELLECK, WA",44.9,17,47.386491,-121.846222,WA,Ref,WestMnts,255.33,183.24,8.35,9,11.76,1.461,14.2,3,0.866,4.2,546.9,33.9,0.31,20,10
12120600,0.212769912,310,"ISSAQUAH CREEK NEAR HOBART, WA",46.9,17,47.457324,-122.005117,WA,Non-ref,WestMnts,180.79,139.91,9.45,9.6,14.01,1.192,15.2,4.47,0.57,5.1,582.7,16.2,0.293,20,10
12137290,0.401083685,702,"SOUTH FORK SULTAN RIVER NEAR SULTAN, WA",30.4,17,47.947326,-121.626783,WA,Ref,WestMnts,410.93,359.8,6.32,7,10.82,1.006,11.5,1.83,0.914,3.1,497.9,52,0.37,18,10
12141300,0.292581788,476,"MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER, WA",401.5,17,47.48594,-121.647881,WA,Ref,WestMnts,311.28,212.97,5.49,7.5,10.21,2.044,13.3,1.38,1.39,4,471.1,56.7,0.352,20,10
12142000,0.327776034,570,"NF SNOQUALMIE RIVER NEAR SNOQUALMIE FALLS, WA",165.6,17,47.614825,-121.713444,WA,Ref,WestMnts,333.51,208.15,7.01,8.6,10.94,1.412,13.5,1.99,1.009,3.8,513.4,48.6,0.323,19,10
12143400,0.243768747,365,"SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA, WA",107.9,17,47.415109,-121.587321,WA,Ref,WestMnts,288.67,214.49,4.71,6.4,9.94,1.809,14.1,1.23,0.812,3.1,449.2,58.8,0.378,19,10
12143600,0.25626243,396,"SF SNOQUALMIE RIVER AT EDGEWICK, WA",165,17,47.452604,-121.717885,WA,Ref,WestMnts,286.81,180.81,5.49,9,10.43,1.938,14.5,1.63,1.099,4.3,469.7,54.5,0.365,20,10
12144000,0.201670403,291,"SF SNOQUALMIE RIVER AT NORTH BEND, WA",210.1,17,47.49288,-121.790111,WA,Ref,WestMnts,267.44,157.12,6.26,9.4,11.2,2.309,15.2,2.2,1.484,5.1,489.5,49.4,0.356,20,10
12145500,0.310793156,516,"RAGING RIVER NEAR FALL CITY, WA",79,17,47.539824,-121.909005,WA,Ref,WestMnts,222.84,161.87,9.24,10,13.17,1.303,15.5,4.08,0.798,5.3,572.9,19.9,0.301,20,10
12147500,0.291658242,473,"NORTH FORK TOLT RIVER NEAR CARNATION, WA",102.9,17,47.712324,-121.788727,WA,Ref,WestMnts,312.55,170.61,8.18,9.8,11.46,1.283,14.3,2.67,1.155,4.4,551.2,39,0.314,20,10
12147600,0.48446713,798,"SOUTH FORK TOLT RIVER NEAR INDEX, WA",14.1,17,47.706771,-121.600107,WA,Ref,WestMnts,381.88,317,6.96,7.9,10.58,0.893,12.6,1.7,0.722,3.4,509.4,52.2,0.331,20,10
12167000,0.291913308,474,"NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA",683.8,17,48.261492,-122.047641,WA,Ref,WestMnts,303.68,141.58,8.54,9.6,12.54,1.784,14.2,3.31,1.473,5.3,573.9,35.9,0.363,20,10
12175500,0.176407687,252,"THUNDER CREEK NEAR NEWHALEM, WA",273.8,17,48.672629,-121.072896,WA,Ref,WestMnts,232.56,190.85,5.06,8.1,7.84,2.545,12.8,-1.67,2.222,2.6,481.5,69.6,0.417,20,10
12178100,0.232003609,345,"NEWHALEM CREEK NEAR NEWHALEM, WA",69.7,17,48.655959,-121.238456,WA,Ref,WestMnts,280.14,214.26,7.14,8,9.03,1.991,12.8,-0.07,2.253,3.2,547.9,59.6,0.415,20,10
12179900,0.229286138,337,"BACON CREEK BELOW OAKES CREEK NEAR MARBLEMOUNT, WA",128.3,17,48.604566,-121.399573,WA,Ref,WestMnts,275.99,199.08,7.22,9.3,9.91,2.351,14.8,0.76,2.131,4.5,541.8,45.5,0.392,11,10
12186000,0.218653378,317,"SAUK RIVER AB WHITECHUCK RIVER NEAR DARRINGTON, WA",398.4,17,48.16872,-121.470672,WA,Ref,WestMnts,313.97,249.73,5.47,8.2,9.96,1.682,13.8,0.38,1.683,3.5,481.5,59.6,0.385,20,10
12189500,0.18599739,265,"SAUK RIVER NEAR SAUK, WA",1855.3,17,48.424559,-121.568463,WA,Ref,WestMnts,276.58,222.38,6.19,9.2,10.15,2.42,15.1,0.56,2.415,4.9,509.8,57.3,0.394,20,10
12201500,0.212685318,309,"SAMISH RIVER NEAR BURLINGTON, WA",224.2,17,48.545941,-122.338217,WA,Ref,WestMnts,175.94,103.24,9.42,10.2,14.06,0.924,15.1,4.62,0.717,5.4,590.4,17.3,0.31,13,10
12206900,0.411327953,719,"RACEHORSE CREEK AT NORTH FORK ROAD NR KENDALL, WA",27.2,17,48.88484,-122.13321,WA,Ref,WestMnts,261.67,156.89,7.26,9.2,11.51,1.322,14.2,2.32,1.262,4.4,531.9,38.1,0.387,11,10
12207750,0.21973621,318,"WARM CREEK NEAR WELCOME, WA",11.3,17,48.76734,-121.964595,WA,Ref,WestMnts,398.18,355.21,5.36,6.4,9.59,1.461,11.9,0.25,1.564,2.6,471.5,51.2,0.417,11,10
12209490,0.359206664,633,"SKOOKUM CREEK ABOVE DIVERSION NEAR WICKERSHAM, WA",58.1,17,48.6715,-122.1396,WA,Ref,WestMnts,347.07,188.4,6.8,9.1,11.39,1.677,14.6,2.24,1.789,4.7,514.8,38.6,0.412,11,10
12358500,0.092248815,93,Middle Fork Flathead River nr West Glacier MT,2939.2,17,48.495244,-114.010119,MT,Ref,WestMnts,127.07,71.21,2.59,5.9,7.75,2.045,11.8,-2.93,1.104,-0.5,435.1,59.4,0.196,20,10
12374250,0.084825669,77,Mill Cr ab Bassoo Cr nr Niarada MT,50.8,17,47.829664,-114.69763,MT,Ref,WestMnts,57.97,40.81,3.95,6.1,10.69,1.29,13.7,-1.31,0.997,0.4,467.4,43,0.054,20,10
12375900,0.09851893,113,South Crow Creek near Ronan MT,19.7,17,47.4916,-114.026774,MT,Ref,WestMnts,133.45,44.69,2.61,6.3,7.47,2.148,12.9,-1.89,1.072,0.4,437.3,65,0.19,20,10
12377150,0.117675617,153,Mission Cr ab Reservoir nr ST Ignatius MT,32.2,17,47.322987,-113.979548,MT,Ref,WestMnts,153.81,58.72,1.87,5.1,6.66,1.934,12.2,-2.57,1.096,0,411.7,69.4,0.256,20,10
12381400,0.06977567,55,South Fork Jocko River near Arlee MT,150.9,17,47.195486,-113.850653,MT,Ref,WestMnts,133.04,89.23,3.38,3.7,8.75,1.312,11.8,-2.43,0.759,-1.4,450.5,55.3,0.28,20,10
12383500,0.047016476,19,Big Knife Creek near Arlee MT,17.7,17,47.147428,-113.974272,MT,Ref,WestMnts,117.46,51.59,3.22,5.2,8.2,1.802,12.8,-2.12,0.788,-0.6,445.7,61.4,0.244,20,10
12388400,0.099958514,117,Revais Cr bl West Fork nr Dixon MT,60.8,17,47.266317,-114.406786,MT,Ref,WestMnts,79.52,60.19,4.38,6,9.22,1.758,12,-0.4,0.97,1.1,471.4,49.6,0.136,20,10
12390700,0.073768878,64,Prospect Creek at Thompson Falls MT,470.2,17,47.586046,-115.355153,MT,Ref,WestMnts,103.67,59.19,5.63,8.1,10.48,2.092,15.5,-0.23,0.55,1.3,510.6,52.9,0.247,20,10
12392155,0.181185171,259,LIGHTNING CREEK AT CLARK FORK ID,326.2,17,48.151667,-116.181667,ID,Ref,WestMnts,166.1,77.11,4.35,7,9.17,2.225,13.9,-0.25,0.92,0.8,471.7,52.1,0.277,19,10
12411000,0.144064757,204,NF COEUR D ALENE R AB SHOSHONE CK NR PRICHARD ID,867.5,17,47.706111,-115.979167,ID,Ref,WestMnts,122.64,100.17,5.67,7.5,10.67,1.257,12.9,-0.24,0.488,0.5,510.4,46.8,0.232,20,10
12413000,0.13933118,194,NF COEUR D ALENE RIVER AT ENAVILLE ID,2325.2,17,47.568889,-116.253333,ID,Ref,WestMnts,120.58,72.18,6.25,8.5,11.04,1.626,14.8,-0.07,0.571,1.8,530.7,47,0.237,20,10
12413875,0.088500662,86,ST. JOE RIVER AT RED IVES RANGER STATION ID,275.1,17,47.056029,-115.3532,ID,Ref,WestMnts,143.44,114.03,4.01,5.3,9.08,1.314,12.5,-0.99,0.795,-0.7,455.2,57.2,0.272,11,10
12414500,0.108063034,132,ST JOE RIVER AT CALDER ID,2679,17,47.27464,-116.189049,ID,Ref,WestMnts,127.67,76.42,5.68,7.6,10.45,1.701,14.6,-0.32,0.505,1.6,507.1,51.2,0.273,20,10
12447383,0.112182307,146,"METHOW RIVER ABOVE GOAT CREEK NEAR MAZAMA, WA",950.7,17,48.573754,-120.385094,WA,Ref,WestMnts,112.11,53.7,3.62,7,7.23,2.059,13.7,-2.47,1.604,-0.4,445.9,67.2,0.354,17,10
12447390,0.101116937,119,"ANDREWS CREEK NEAR MAZAMA, WA",58.1,17,48.822925,-120.145924,WA,Ref,WestMnts,88.33,73.35,1.94,2.9,6.34,0.933,8.6,-3.54,0.952,-2.9,404.9,59.4,0.103,20,10
12448000,0.088733011,87,"CHEWUCH RIVER AT WINTHROP, WA",1357.7,17,48.47709,-120.186473,WA,Ref,WestMnts,74.25,37.08,3.68,7.2,8.33,2.412,15,-2.37,1.432,-0.3,466,59.8,0.175,18,10
12448500,0.083564189,75,"METHOW RIVER AT WINTHROP, WA",2683.6,17,48.473479,-120.177306,WA,Ref,WestMnts,87.74,37.08,3.98,7.2,8.2,2.554,15,-2.19,1.608,-0.3,468.7,62.6,0.275,19,10
12451000,0.115294201,150,"STEHEKIN RIVER AT STEHEKIN, WA",830.6,17,48.32958,-120.691767,WA,Ref,WestMnts,173.17,89.61,5.24,7.9,8.1,2.393,15.5,-1.46,1.907,3.1,495.9,69.3,0.435,20,10
12458000,0.124455584,167,"ICICLE CREEK ABV SNOW CR NR LEAVENWORTH, WASH.",499.4,17,47.540954,-120.720087,WA,Ref,WestMnts,176.56,92.86,3.16,6.5,8.34,2.002,15.2,-1.68,1.631,1.8,419.4,70.7,0.458,16,10
12488500,0.108280323,133,"AMERICAN RIVER NEAR NILE, WA",205.2,17,46.977616,-121.168696,WA,Ref,WestMnts,172.34,99.13,3.89,5.7,8.74,1.543,11.3,-1.33,0.7,0.1,420.8,60.3,0.451,20,10
13010065,0.089729798,89,SNAKE RIVER AB JACKSON LAKE AT FLAGG RANCH WY,1222.3,17,44.098889,-110.6675,WY,Ref,WestMnts,109.47,82.64,0.4,0.6,7.63,1.127,10.3,-6.53,0.542,-6.4,370.1,69.5,0.259,20,10
13011500,0.118001457,155,PACIFIC CREEK AT MORAN WY,404.1,17,43.850278,-110.517778,WY,Ref,WestMnts,95.73,65.08,1.54,2.4,8.21,1.464,10.5,-6.04,0.52,-5.8,393.2,65,0.253,20,10
13011900,0.084879253,78,BUFFALO FORK AB LAVA CREEK NR MORAN WY,851.8,17,43.838056,-110.441111,WY,Ref,WestMnts,96.01,69.85,0.41,2.3,6.46,2.176,10,-6.33,0.788,-5.6,361.5,70.7,0.219,20,10
13016305,0.096945111,110,"GRANITE C AB GRANITE C SUPPLEMENTAL, NR MOOSE, WY",39.5,17,43.603818,-110.805489,WY,Ref,WestMnts,132.96,64.85,0.76,2.6,6.82,1.764,11.1,-6.05,1.241,-5.3,368.9,63,0.306,14,10
13018300,0.048539043,22,"CACHE CREEK NEAR JACKSON, WY",27.9,17,43.452153,-110.704091,WY,Ref,WestMnts,91.03,69.67,-0.03,2,8.15,1.274,10.6,-5.04,1.019,-4.8,363.5,68.4,0.251,20,10
13023000,0.061370819,43,GREYS RIVER AB RESERVOIR NR ALPINE WY,1161.9,17,43.142778,-110.976667,WY,Ref,WestMnts,81.11,64.63,1.4,3.2,8.84,1.656,12.3,-4.58,0.746,-3.8,386.4,65.6,0.187,20,10
13046995,0.0549998,29,FALLS RIVER AB YELLOWSTONE CANAL NR SQUIRREL ID,835.2,17,44.061944,-111.151944,ID,Ref,WestMnts,127.02,69.53,1.18,3.6,8.43,1.861,11.8,-5.34,0.535,-3.6,397.1,68.3,0.282,15,10
13083000,0.044541498,15,TRAPPER CREEK NR OAKLEY ID,133.2,17,42.165833,-113.983611,ID,Ref,WestXeric,51.39,33.98,6.27,8.6,12.78,1.559,15.6,-0.27,0.937,0.6,514.8,34.3,0.207,20,10
13161500,0.093879928,97,BRUNEAU RIVER AT ROWLAND NV,986.1,17,41.933237,-115.674527,NV,Ref,WestXeric,44.45,34.02,4.47,6.5,12.58,1.678,16.3,-1.98,0.879,-1,465.9,54.4,0.192,20,10
13162225,0.126591304,171,"JARBIDGE RV BLW JARBIDGE, NV",76.1,17,41.890461,-115.428682,NV,Ref,WestXeric,91.37,58.78,2.85,4,9,2.002,13.6,-3.28,1.185,-1.5,401.5,65.3,0.26,11,10
13185000,0.085390173,82,BOISE RIVER NR TWIN SPRINGS ID,2154.4,17,43.659444,-115.727222,ID,Ref,WestMnts,92.77,52.31,4.63,7.5,11.47,2.393,16.7,-2.03,1.387,0.9,474.9,62.6,0.343,20,10
13235000,0.071069528,59,SF PAYETTE RIVER AT LOWMAN ID,1163.2,17,44.085278,-115.622222,ID,Ref,WestMnts,101.19,67.4,3.56,6,10.63,2.243,15.8,-2.97,1.085,-2,442.3,63.1,0.339,20,10
13237920,0.095450918,104,MIDDLE FORK PAYETTE RIVER NR CROUCH ID,874.8,17,44.108611,-115.982222,ID,Ref,WestMnts,83.69,63.47,5.3,8.2,12.44,2.363,17.1,-0.88,1.752,0.4,503.1,59.5,0.33,10,10
13240000,0.159202732,226,LAKE FORK PAYETTE RIVER AB JUMBO CR NR MCCALL ID,125.6,17,44.913611,-115.997222,ID,Ref,WestMnts,120.82,91.64,2.9,3.5,8.4,1.454,11.4,-4.56,0.764,-4.1,421,68.2,0.23,20,10
13309220,0.079719725,74,MF SALMON RIVER AT MF LODGE NR YELLOW PINE ID,2696.6,17,44.721667,-115.016389,ID,Ref,WestMnts,102.73,42.6,2.8,4.9,9.22,1.47,15,-4.52,0.93,-1.1,419.8,61.1,0.308,10,10
13310199,0.074403426,66,MIDDLE FORK SALMON RIVER AT MOUTH NR SHOUP ID,7451,17,45.293611,-114.596389,ID,Ref,WestMnts,86.73,45.97,2.98,5.9,9.31,1.937,14.7,-4.18,1.4,0.8,426.2,55.1,0.233,16,10
13310700,0.095178191,103,SF SALMON RIVER NR KRASSEL RANGER STATION ID,853.1,17,44.986944,-115.725,ID,Ref,WestMnts,99.75,56.83,3.35,4.6,9.81,1.878,14.1,-4.07,1.08,-1.5,436.6,66.6,0.305,20,10
13313000,0.093366276,95,JOHNSON CREEK AT YELLOW PINE ID,561.9,17,44.961667,-115.5,ID,Ref,WestMnts,111.97,68.01,2.54,3.9,8.68,1.337,13.1,-5.2,0.921,-3.3,412.2,72.3,0.331,20,10
13331500,0.104833488,127,"MINAM RIVER NEAR MINAM, OR",618.9,17,45.619867,-117.726589,OR,Ref,WestMnts,111.36,53.59,3.81,6.8,10.15,2.583,15.5,-2.25,1.691,0.5,431.8,58.1,0.306,20,10
13337000,0.096047887,107,LOCHSA RIVER NR LOWELL ID,3053.4,17,46.150833,-115.587222,ID,Ref,WestMnts,129.84,86.76,4,8.8,10.02,2.221,16.1,-1.45,1.662,2.5,458.8,55.2,0.252,20,10
13338500,0.108304834,134,SF CLEARWATER RIVER AT STITES ID,3027,17,46.086389,-115.976667,ID,Ref,WestMnts,87.52,62.33,5.39,10.1,12.44,1.87,17.4,-1.51,2.729,3.4,494.1,42.8,0.119,20,10
13340000,0.095520438,105,CLEARWATER RIVER AT OROFINO ID,14268.9,17,46.478333,-116.2575,ID,Ref,WestMnts,105.47,62.92,4.89,9.8,11.52,2.523,18.1,-1.28,2.358,4.2,482.8,47.3,0.191,20,10
13340600,0.09353327,96,NF CLEARWATER RIVER NR CANYON RANGER STATION ID,3354.6,17,46.840466,-115.620703,ID,Ref,WestMnts,143.15,95.24,4.56,6,10.65,1.83,15,-0.67,1.029,1.2,473.3,54.4,0.294,20,10
13346800,0.532096577,834,PARADISE CR AT UNIVERSITY OF IDAHO AT MOSCOW ID,45.8,17,46.731832,-117.024333,ID,Non-ref,WestMnts,74.66,66.07,8.4,8.4,14.01,0.589,14.6,2.06,0.459,2.5,588.5,32.6,0.248,20,10
14020000,0.155061677,218,"UMATILLA RIVER ABOVE MEACHAM CREEK, NR GIBBON, OR",341.4,17,45.719577,-118.323291,OR,Ref,WestMnts,105.78,73.51,7.1,8.4,12.21,1.654,16.2,0.85,0.809,3.2,534,43.7,0.342,20,10
14092750,0.128412799,175,"SHITIKE CR, AT PETERS PASTURE, NR WARM SPRINGS, OR",57.5,17,44.750395,-121.633397,OR,Ref,WestMnts,157.25,96.69,6.59,7.5,10.93,1.289,13.2,-0.45,1.091,1.7,492.3,49.5,0.401,20,10
14096850,0.096623618,108,"BEAVER CREEK, BLW QUARTZ CR, NR SIMNASHO, OR.",374.6,17,44.958727,-121.394229,OR,Ref,WestMnts,63.23,38.61,8.42,8.6,13.7,1.462,15.9,1.24,0.643,0.7,572.8,37.1,0.399,20,10
14107000,0.084480459,76,"KLICKITAT RIVER ABOVE WEST FORK NEAR GLENWOOD, WA",393.8,17,46.264844,-121.245075,WA,Ref,WestMnts,98.4,80.41,5.13,6.7,9.35,1.501,13.5,-0.8,0.828,-0.1,466.6,51.8,0.474,18,10
14137000,0.169457657,237,"SANDY RIVER NEAR MARMOT, OR",674.2,17,45.399564,-122.137307,OR,Ref,WestMnts,229.23,190.74,7.1,11,11.55,2.173,15.9,1.8,1.169,4.5,507.7,44.2,0.382,20,10
14138800,0.363621001,638,"BLAZED ALDER CREEK NEAR RHODODENDRON, OREG.",21.3,17,45.452618,-121.891468,OR,Ref,WestMnts,298.72,288.61,7.26,7.2,11.08,0.699,12.2,2.33,0.44,3.3,513.9,39.6,0.394,20,10
14138870,0.30772944,509,"FIR CREEK NEAR BRIGHTWOOD, OR",14,17,45.480119,-122.025638,OR,Ref,WestMnts,311.86,246.21,8.62,9.7,11.75,1.023,14.6,2.6,0.715,3.9,553.2,36,0.384,20,10
14138900,0.313288703,530,"NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",21.7,17,45.494286,-122.035917,OR,Ref,WestMnts,332.14,225.56,8.81,9.7,12.3,1.236,15.6,2.5,0.852,3.6,563.5,32,0.405,20,10
14139800,0.293942086,480,"SOUTH FORK BULL RUN RIVER NEAR BULL RUN, OR",40.7,17,45.444564,-122.109529,OR,Ref,WestMnts,301.79,215.79,8.95,10.6,12.44,1.182,15.3,3.05,0.749,3.9,565.7,33.8,0.375,20,10
14141500,0.272541414,434,"LITTLE SANDY RIVER NEAR BULL RUN, OREG.",59.9,17,45.415398,-122.171475,OR,Ref,WestMnts,273.18,194.67,9.47,11.1,13.04,1.706,15.7,3.3,0.935,4.5,584.4,28.8,0.369,20,10
14154500,0.311233754,520,"ROW RIVER ABOVE PITCHER CREEK NEAR, DORENA, OREG",546.8,17,43.735957,-122.873402,OR,Ref,WestMnts,165.68,123.8,9.81,10.7,15.56,1.333,17,4.1,0.928,4.7,578.2,12.5,0.389,20,10
14158500,0.030610116,7,"MCKENZIE RIVER AT OUTLET OF CLEAR LAKE, OR",237.1,17,44.360955,-121.995617,OR,Ref,WestMnts,218.49,203.86,6.9,8.2,12.28,1.104,13.9,0.35,0.922,0.9,501.4,46.2,0.411,20,10
14158790,0.231506888,344,"SMITH R AB SMITH R RES NR BELKNAP SPRGS,OREG.",40.6,17,44.334567,-122.047007,OR,Ref,WestMnts,258.59,223.81,7.31,7.8,12.77,0.918,14,1.41,0.849,2.5,512.7,39.8,0.387,20,10
14166500,0.230516851,341,"LONG TOM RIVER NEAR NOTI, OREG.",226.5,17,44.049845,-123.42621,OR,Ref,WestMnts,153.8,151.5,11.48,11.3,17.18,0.326,17.9,5.35,0.404,5.1,648.1,8.9,0.494,20,10
14179000,0.175877307,251,"BREITENBUSH R ABV FRENCH CR NR DETROIT, OR.",272.5,17,44.752622,-122.128965,OR,Ref,WestMnts,205.35,223.08,7.41,9,12.33,1.653,14.9,1.26,1.451,3.3,519,44.6,0.425,11,10
14180300,0.253620426,389,"BLOWOUT CREEK NEAR DETROIT, OR",66.6,17,44.6529,-122.130908,OR,Ref,WestMnts,217.85,190.34,8.6,9,13.22,1.047,15,2.27,0.856,3.4,547.1,33.6,0.423,11,10
